ori_id,name,descriptions,aliases,name_zh,descriptions_zh,aliases_zh,:LABEL
Q13507753,Via Catalana,400 km long Human chain organized by the Assemblea Nacional Catalana for the independence of Catalonia,None,加泰羅尼亞之路,None,None,Protest
Q16927657,Google bus protests,public protests,None,None,None,None,Protest
Q21190671,2015 Iglesia ni Cristo protests,None,None,None,None,None,Protest
Q29098335,2016 Costa Mesa protests,None,None,None,None,None,Protest
Q57833275,Aktion Standesamt 2018,protest in support of 3rd gender at Bundeskanzleramt in Berlin at 13th october 2018,None,None,None,None,Protest
Q1067429,2011–12 Saudi Arabian protests,protest,None,2011－2012年沙地阿拉伯騷亂,None,None,Protest
Q7251687,Protests against the 2011 military intervention in Libya,None,None,None,None,None,Protest
Q2255532,silent protest,None,None,無聲的抗議,None,None,Protest
Q42895417,Manifestation: We are Republic,November 2017 separatist demonstration in Barcelona,None,None,None,None,Protest
Q54866624,2018 Khuzestan protests,None,None,None,None,None,Protest
Q54820376,Demonstration 'For a decent government',"Demonstrations/Protests against Andrej Babiš, 2018-04-09",Demonstrace Chceme slušnou vládu,None,None,None,Protest
Q4613899,2009 Georgian demonstrations,None,None,None,None,None,Protest
Q4624801,2012 Asturian miners' strike,None,None,None,None,None,Protest
Q1340275,End of a Mission,literary work by Heinrich Böll,None,None,None,None,Protest
Q2661450,Gdeim Izik protest camp,protest camp in Western Sahara,None,None,None,None,Protest
Q2506949,2011 Indian anti-corruption movement,None,None,2011年印度反貪腐運動,None,None,Protest
Q56824716,protests against Jair Bolsonaro,None,None,None,None,None,Protest
Q11074597,成田机场问题,None,None,成田机场问题,None,None,Protest
Q15873322,Protest against the conscription of yeshiva in Israel,None,None,None,None,None,Protest
Q13292376,Malaysia's Post General Election Rally 2013,None,None,人民之声，圣洁之声,None,None,Protest
Q13454627,2013 protests in Brazil,2013 protests in Brazil,None,2013年巴西抗议运动,None,None,Protest
Q51729849,Demonstrations and protests against the Orientation et réussite des étudiants (ORE) law,None,None,None,None,None,Protest
Q18355096,Ferguson October,None,None,None,None,None,Protest
Q26878551,2016 U.S. national anthem protests,None,None,None,None,None,Protest
Q829147,protest song,song that is associated with a movement for social change,None,None,None,None,Protest
Q2157083,Silent Sentinels,None,None,沉默哨兵,None,None,Protest
Q6088482,Jarao protest,Historical event,None,None,None,None,Protest
Q4668329,Aboriginal Day of Action,None,None,None,None,None,Protest
Q4615465,2009 student protests in Croatia,None,None,None,None,None,Protest
Q124757,riot,form of civil disorder,riots,暴動,None,动乱,Protest
Q19863839,Thirty Meter Telescope protests,None,None,None,None,None,Protest
Q6926541,Move Your Domain Day,None,None,None,None,None,Protest
Q17001249,2 Million Bikers to DC,None,None,None,None,None,Protest
Q24726717,2016 House Democrats sit-in,None,None,2016年美國國會民主黨議員靜坐,None,None,Protest
Q46999835,2017–18 Iranian protests,series of demonstrations in Iran beginning on 28 December 2017,anti-government protests in Iran (2017),2017－2018年伊朗示威,None,None,Protest
Q56209446,Jasic Incident,2018 worker protests in Shenzhen,Shenzhen worker protests,佳士工人维权事件,深圳佳士公司工人运动,深圳工会事件,Protest
Q56447332,"Rock gegen Rechts, Frankfurt 2018",None,None,None,None,None,Protest
Q58455185,"June 27, 2000 Hankyoreh newspapers attack",None,None,None,None,None,Protest
Q273120,protest,expression of objection,dissent,抗議,以示反對的表達方式,None,Protest
