from_id,to_id,relationship
Q29530928,Q46,P971
Q29530928,Q4167836,P31
Q30659456,Q23994851,P971
Q30659456,Q4167836,P31
Q30745232,Q49,P971
Q30745232,Q4167836,P31
Q29466415,Q83267,P971
Q29466415,Q4167836,P31
Q3882220,Q83267,P279
Q3882220,Q2041543,P1343
Q3882220,Q1295558,P1889
Q3882220,Q7496598,P910
Q3882220,Q19727767,P92
Q57983962,Q83267,P31
Q57983962,Q96,P17
Q12878065,Q544394,P279
Q12878065,Q83267,P31
Q12878065,Q41,P17
Q15400443,Q6581097,P21
Q15400443,Q16287,P19
Q15400443,Q142,P27
Q15400443,Q44401,P20
Q15400443,Q5,P31
Q15400443,Q4245067,P735
Q15400443,Q83267,P106
Q11707042,Q5185288,P301
Q11707042,Q1261,P971
Q11707042,Q4167836,P31
Q17031450,Q83267,P279
Q17031450,Q148,P1001
Q17031450,Q148,P17
Q17125985,Q83267,P279
Q14690569,Q83267,P31
Q14690569,Q7986136,P276
Q14690569,Q30,P17
Q20929649,Q980,P971
Q20929649,Q4167836,P31
Q11869657,Q83267,P279
Q11869657,Q13780930,P1552
Q11704067,Q4167836,P31
Q11704067,Q84,P971
Q11704067,Q5185324,P301
Q29351552,Q48,P971
Q29351552,Q4167836,P31
Q29901425,Q83267,P971
Q29901425,Q4167836,P31
Q29888632,Q30,P971
Q29888632,Q4167836,P31
Q33769941,Q33770891,P57
Q33769941,Q11424,P31
Q33769941,Q28368270,P162
Q33769941,Q33770585,P1040
Q33769941,Q959790,P136
Q33769941,Q33694740,P161
Q33769941,Q33770585,P344
Q33769941,Q83267,P921
Q29032221,Q83267,P921
Q29032221,Q5185244,P1433
Q29032221,Q13442814,P31
Q27990599,Q19249637,P971
Q27990599,Q4167836,P31
Q39059404,Q571,P31
Q39059404,Q83267,P921
Q39059404,Q30,P495
Q39059404,Q1756332,P123
Q56284066,Q2795,P276
Q56284066,Q56378181,P1542
Q56284066,Q183,P17
Q56284066,Q83267,P31
Q42374984,Q42375013,P279
Q42374984,Q83267,P31
Q42374984,Q16798232,P460
Q673281,Q558075,P279
Q673281,Q2861470,P1995
Q28813,Q905644,P1889
Q28813,Q41548574,P460
Q28813,Q2041543,P1343
Q28813,Q483677,P1382
Q28813,Q83267,P279
Q28813,Q41515083,P3095
Q28813,Q5634760,P910
Q7999609,Q115,P971
Q7999609,Q4167836,P31
Q8427315,Q4167836,P31
Q8427315,Q424,P971
Q8427315,Q17063529,P301
Q8427342,Q229,P971
Q8427342,Q4167836,P31
Q8427507,Q759,P971
Q8427507,Q4167836,P31
Q6911349,Q902956,P301
Q6911349,Q4167836,P31
Q6911349,Q17,P971
Q5028733,Q83267,P31
Q5028733,Q30823948,P910
Q5028733,Q558075,P279
Q4692702,Q83267,P31
Q4655453,Q571,P31
Q4655453,Q186424,P136
Q4655453,Q7761962,P156
Q4655453,Q1860,P407
Q4655453,Q180328,P50
Q4655453,Q145,P495
Q4655453,Q552959,P123
Q1387845,Q571,P31
Q1387845,Q83267,P136
Q1387845,Q1860,P407
Q1387845,Q720435,P50
Q1387845,Q30,P495
Q1387845,Q390074,P123
Q9627121,Q25052024,P301
Q9627121,Q734,P971
Q9627121,Q4167836,P31
Q2881556,Q83267,P279
Q2881556,Q30,P17
Q7999447,Q691,P971
Q7999447,Q4167836,P31
Q8427305,Q967,P971
Q8427305,Q4167836,P31
Q8427421,Q4167836,P31
Q8427421,Q8646,P971
Q8427421,Q17001997,P301
Q7523810,Q7725634,P31
Q7523810,Q8261,P136
Q7523810,Q1249425,P156
Q7523810,Q1860,P407
Q7523810,Q209641,P50
Q7523810,Q1187056,P155
Q7523810,Q14175176,P123
Q15298836,Q21025364,P31
Q15298836,Q36279,P921
Q15318524,Q25279,P971
Q15318524,Q4167836,P31
Q17149198,Q83267,P279
Q30617223,Q30,P971
Q30617223,Q4167836,P31
Q30876559,Q46,P971
Q30876559,Q4167836,P31
Q29530900,Q46,P971
Q29530900,Q4167836,P31
Q1546545,Q7048913,P279
Q1546545,Q83267,P31
Q1546545,Q1156248,P1001
Q1332286,Q502918,P460
Q1332286,Q3738797,P1382
Q1332286,Q83267,P279
Q1332286,Q7112639,P5125
Q1332286,Q7748,P101
Q1332286,Q8466099,P910
Q1382412,Q571,P31
Q1382412,Q208505,P136
Q1382412,Q1860,P407
Q1382412,Q288916,P50
Q1382412,Q630376,P155
Q1382412,Q1415714,P156
Q1382412,Q30,P495
Q1382412,Q136469,P123
Q2855210,Q4679704,P161
Q2855210,Q16974027,P86
Q2855210,Q4740856,P449
Q2855210,Q17099000,P1811
Q2855210,Q5376047,P750
Q2855210,Q83267,P921
Q2855210,Q5398426,P31
Q2855210,Q6585139,P136
Q2855210,Q16553633,P527
Q2855210,Q124539,P840
Q2855210,Q1860,P364
Q2855210,Q145,P495
Q3858303,Q44619,P1542
Q3858303,Q83267,P279
Q3858303,Q707125,P527
Q3858303,Q35183346,P910
Q240126,Q3240539,P279
Q240126,Q3824194,P3095
Q240126,Q7490292,P910
Q240126,Q6732929,P1424
Q240126,Q83267,P31
Q124757,Q83267,P279
Q124757,Q602358,P1343
Q124757,Q8663474,P910
Q50851,Q2306877,P1557
Q50851,Q83267,P279
Q50851,Q23784753,P910
Q8427504,Q5185343,P301
Q8427504,Q1553,P971
Q8427504,Q4167836,P31
Q8427597,Q4167836,P31
Q8427597,Q18,P971
Q13258637,Q17070,P971
Q13258637,Q4167836,P31
Q109931,Q16176011,P31
Q109931,Q83267,P279
Q912437,Q2438400,P170
Q912437,Q273136,P161
Q912437,Q862127,P86
Q912437,Q2870738,P449
Q912437,Q2438400,P1431
Q912437,Q1383069,P2061
Q912437,Q7748,P921
Q912437,Q5398426,P31
Q912437,Q590103,P136
Q912437,Q3625588,P1811
Q912437,Q3005547,P527
Q912437,Q8360005,P910
Q912437,Q60,P840
Q912437,Q1860,P364
Q912437,Q30,P495
Q2401554,Q1403016,P793
Q2401554,Q2310949,P276
Q2401554,Q55,P17
Q2401554,Q83267,P31
Q2159907,Q1184244,P828
Q2159907,Q1456832,P1557
Q2159907,Q57735705,P279
Q2159907,Q83267,P425
Q2159907,Q12737077,P31
Q2159907,Q6997124,P910
Q2159907,Q1399,P1963
Q2159907,Q13512277,P1424
Q6189234,Q83267,P279
Q7445334,Q544394,P279
Q7734056,Q14623646,P31
Q7734056,Q607514,P1441
Q7734056,Q83267,P452
Q6213311,Q4167836,P31
Q6213311,Q810,P971
Q6213313,Q4167836,P31
Q6213313,Q96,P971
Q6213313,Q961828,P301
Q30150211,Q48,P971
Q30150211,Q4167836,P31
Q7999587,Q4167836,P31
Q7999587,Q224,P971
Q7577515,Q16202649,P170
Q7577515,Q5398426,P31
Q7577515,Q572867,P161
Q7577515,Q1366112,P136
Q7577515,Q83267,P921
Q7577515,Q2476957,P449
Q7577515,Q84,P840
Q7577515,Q16202649,P58
Q7577515,Q145,P495
Q8427453,Q1013,P971
Q8427453,Q4167836,P31
Q8427471,Q1019,P971
Q8427471,Q4167836,P31
Q8427652,Q4167836,P31
Q8427652,Q25,P971
Q11877090,Q602358,P1343
Q11877090,Q83267,P31
Q13258646,Q4167836,P31
Q13258646,Q15180,P971
Q13258646,Q5185419,P301
Q15624851,Q83267,P279
Q15624851,Q959782,P31
Q27149895,Q16726272,P971
Q27149895,Q4167836,P31
Q13258643,Q686,P971
Q13258643,Q4167836,P31
Q7897005,Q83267,P31
Q15246348,Q785,P971
Q15246348,Q4167836,P31
Q4927633,Q571,P31
Q4927633,Q6585139,P136
Q4927633,Q1860,P407
Q4927633,Q232260,P50
Q4927633,Q145,P495
Q4927633,Q5189454,P123
Q47092,Q2861470,P1995
Q47092,Q83267,P279
Q47092,Q22962951,P3095
Q47092,Q7011471,P910
Q160128,Q83267,P279
Q160128,Q602358,P1343
Q160128,Q7006734,P910
Q160128,Q674827,P92
Q8427466,Q25054105,P301
Q8427466,Q14773,P971
Q8427466,Q4167836,P31
Q8427672,Q9676,P971
Q8427672,Q4167836,P31
Q7999275,Q3243999,P301
Q7999275,Q917,P971
Q7999275,Q4167836,P31
Q37656943,Q30,P971
Q37656943,Q4167836,P31
Q8427255,Q5185261,P301
Q8427255,Q173,P971
Q8427255,Q4167836,P31
Q8427444,Q813,P971
Q8427444,Q4167836,P31
Q8427473,Q1020,P971
Q8427473,Q4167836,P31
Q6213291,Q657,P971
Q6213291,Q4167836,P31
Q9476901,Q4167836,P31
Q9476901,Q403,P971
Q9476901,Q5185377,P301
Q9476932,Q4167836,P31
Q9476932,Q419,P971
Q9476932,Q18526123,P301
Q12969054,Q83267,P279
Q12969054,Q58929,P1889
Q12969054,Q156537,P361
Q11707569,Q5185307,P301
Q11707569,Q782,P971
Q11707569,Q4167836,P31
Q28457326,Q7918620,P31
Q28457326,Q6811747,P276
Q28457326,Q36687,P131
Q28457326,Q408,P17
Q27868223,Q940842,P276
Q27868223,Q83267,P31
Q27868223,Q29,P17
Q19800756,Q83267,P279
Q30815980,Q30,P971
Q30815980,Q4167836,P31
Q633339,Q83267,P279
Q633339,Q2041543,P1343
Q633339,Q8951876,P910
Q3244112,Q8819882,P910
Q3244112,Q83267,P279
Q3244112,Q155,P17
Q58405460,Q24634210,P31
Q58405460,Q863284,P921
Q58405460,Q1860,P407
Q58405460,Q16,P17
Q55189286,Q79923,P276
Q55189286,Q83267,P31
Q53864837,Q6581097,P21
Q53864837,Q210296,P19
Q53864837,Q5,P31
Q53864837,Q83267,P1399
Q53864837,Q41,P27
Q53864837,Q9129,P1412
Q4743606,Q8473,P136
Q4743606,Q1860,P407
Q4743606,Q5415579,P50
Q4743606,Q571,P31
Q4743606,Q30,P495
Q4743606,Q5189454,P123
Q47539483,Q848318,P1889
Q47539483,Q156537,P361
Q47539483,Q83267,P31
Q250062,Q83267,P279
Q250062,Q8391092,P910
Q544394,Q124734,P31
Q544394,Q2041543,P1343
Q544394,Q3954173,P1889
Q544394,Q8727314,P910
Q578241,Q83267,P279
Q578241,Q8543602,P910
Q1137778,Q368758,P138
Q1137778,Q83267,P279
Q1137778,Q6975830,P910
Q1137778,Q599329,P61
Q7999286,Q4167836,P31
Q7999286,Q717,P971
Q7999286,Q5185403,P301
Q7605475,Q83267,P279
Q8427275,Q4167836,P31
Q8427275,Q414,P971
Q8427275,Q19869429,P301
Q8427353,Q977,P971
Q8427353,Q4167836,P31
Q8427482,Q17054,P971
Q8427482,Q4167836,P31
Q8427645,Q4167836,P31
Q8427645,Q1223,P971
Q8427645,Q5185406,P301
Q5432674,Q83267,P279
Q5432674,Q27,P1001
Q4659943,Q571,P31
Q4659943,Q8261,P136
Q4659943,Q1860,P407
Q4659943,Q180328,P50
Q4659943,Q145,P495
Q4659943,Q552959,P123
Q15279749,Q8832104,P910
Q15279749,Q83267,P279
Q28133138,Q20650869,P971
Q28133138,Q4167836,P31
Q26220797,Q19249183,P971
Q26220797,Q4167836,P31
Q29055131,Q494348,P279
Q29055131,Q24936685,P1269
Q29055131,Q83267,P31
Q8989748,Q5185424,P301
Q8989748,Q4167836,P31
Q8989748,Q30,P971
Q13258640,Q1979,P971
Q13258640,Q4167836,P31
Q19710536,Q83267,P31
Q8427383,Q5185300,P301
Q8427383,Q1428,P971
Q8427383,Q4167836,P31
Q8427409,Q189,P971
Q8427409,Q4167836,P31
Q8427635,Q5185400,P301
Q8427635,Q829,P971
Q8427635,Q4167836,P31
Q8427667,Q83267,P971
Q8427667,Q4167836,P31
Q7999417,Q837,P971
Q7999417,Q4167836,P31
Q7999475,Q4167836,P31
Q7999475,Q1037,P971
Q8002045,Q22,P1001
Q8002045,Q83267,P31
Q8002045,Q145,P17
Q29418567,Q23994852,P971
Q29418567,Q4167836,P31
Q9627087,Q1029,P971
Q9627087,Q4167836,P31
Q27149902,Q16726269,P971
Q27149902,Q4167836,P31
Q42115842,Q23064,P551
Q42115842,Q6581097,P21
Q42115842,Q4927231,P735
Q42115842,Q18125,P19
Q42115842,Q145,P27
Q42115842,Q223429,P108
Q42115842,Q83267,P793
Q42115842,Q841236,P1596
Q42115842,Q35794,P69
Q42115842,Q5,P31
Q42115842,Q16335117,P106
Q1156265,Q8419814,P910
Q1156265,Q83267,P279
Q1360677,Q2221906,P279
Q1360677,Q83267,P1269
Q6343819,Q4167836,P31
Q6343819,Q801,P971
Q6343819,Q5185317,P301
Q8427570,Q5185372,P301
Q8427570,Q1387,P971
Q8427570,Q4167836,P31
Q7460885,Q4167836,P31
Q7460885,Q833,P971
Q7460885,Q5185327,P301
Q13258629,Q83267,P971
Q13258629,Q4167836,P31
Q905644,Q16874643,P31
Q905644,Q170028,P279
Q905644,Q28813,P1889
Q57014958,Q83267,P279
Q57014958,Q851824,P31
Q311892,Q2530270,P166
Q311892,Q27094683,P734
Q311892,Q6581097,P21
Q311892,Q33999,P106
Q311892,Q12344159,P735
Q311892,Q462799,P19
Q311892,Q4917621,P69
Q311892,Q5,P31
Q311892,Q83267,P136
Q311892,Q30,P27
Q311892,Q3015339,P172
Q478360,Q720435,P170
Q478360,Q1689233,P161
Q478360,Q23633,P272
Q478360,Q1156642,P750
Q478360,Q109355,P344
Q478360,Q2918907,P4312
Q478360,Q1508039,P162
Q478360,Q5092,P915
Q478360,Q23633,P449
Q478360,Q8071783,P674
Q478360,Q83267,P921
Q478360,Q5398426,P31
Q478360,Q1366112,P136
Q478360,Q436975,P1811
Q478360,Q7622768,P1881
Q478360,Q3007045,P527
Q478360,Q7014212,P910
Q478360,Q1860,P364
Q478360,Q30,P495
Q685674,Q83267,P179
Q685674,Q571,P31
Q685674,Q208505,P136
Q685674,Q1860,P407
Q685674,Q358188,P50
Q685674,Q2260389,P155
Q685674,Q513696,P156
Q685674,Q60,P840
Q685674,Q30,P495
Q685674,Q1756332,P123
Q193518,Q83267,P31
Q193518,Q2657718,P1343
Q193518,Q7153713,P910
Q10246432,Q5185320,P301
Q10246432,Q1558,P971
Q10246432,Q4167836,P31
Q8427266,Q4167836,P31
Q8427266,Q15,P971
Q8427318,Q1009,P971
Q8427318,Q4167836,P31
Q8427549,Q5185363,P301
Q8427549,Q824,P971
Q8427549,Q4167836,P31
Q7999375,Q4167836,P31
Q7999375,Q16,P971
Q7999375,Q5185281,P301
Q7999439,Q4167836,P31
Q7999439,Q23792,P971
Q856681,Q83267,P279
Q856681,Q8532219,P910
Q856681,Q301370,P1889
Q2384039,Q28640,P31
Q2384039,Q2159907,P279
Q2384039,Q83267,P425
Q3316261,Q104493,P527
Q3316261,Q83267,P279
Q3316261,Q2135465,P31
Q3316261,Q11640551,P1382
Q27894883,Q23334,P971
Q27894883,Q4167836,P31
Q52237215,Q83267,P31
Q56461743,Q3882220,P279
Q56461743,Q83267,P31
Q9627098,Q4167836,P31
Q9627098,Q49,P971
Q7733234,Q571,P31
Q7733234,Q49084,P136
Q7733234,Q1860,P407
Q7733234,Q232260,P50
Q7733234,Q145,P495
Q7733234,Q7728060,P123
Q7761962,Q571,P31
Q7761962,Q186424,P136
Q7761962,Q180328,P50
Q7761962,Q4655453,P155
Q7761962,Q145,P495
Q7761962,Q12806,P123
Q29351554,Q48,P971
Q29351554,Q4167836,P31
Q6938108,Q571,P31
Q6938108,Q36279,P136
Q6938108,Q1860,P407
Q6938108,Q3663596,P50
Q6938108,Q4863479,P123
Q26204080,Q19248917,P971
Q26204080,Q4167836,P31
Q26257511,Q15043331,P971
Q26257511,Q4167836,P31
Q30617176,Q12580526,P971
Q30617176,Q4167836,P31
Q30617206,Q83267,P971
Q30617206,Q4167836,P31
Q19951602,Q6454,P276
Q19951602,Q8647516,P910
Q19951602,Q83267,P31
Q19842222,Q483394,P31
Q19842222,Q83267,P921
Q19842222,Q8253,P279
Q19842222,Q20091058,P910
Q29888520,Q30,P971
Q29888520,Q4167836,P31
Q56731134,Q83267,P31
Q8427536,Q5185356,P301
Q8427536,Q26,P971
Q8427536,Q4167836,P31
Q8427607,Q1049,P971
Q8427607,Q4167836,P31
Q5061609,Q160409,P276
Q5061609,Q83267,P31
Q3502604,Q183,P1001
Q3502604,Q83267,P31
Q3624786,Q23404,P279
Q3624786,Q83267,P1269
Q641449,Q691101,P1478
Q641449,Q16973098,P460
Q641449,Q451967,P279
Q641449,Q4676786,P1889
Q8427540,Q4167836,P31
Q8427540,Q538,P971
Q8427657,Q5185410,P301
Q8427657,Q1214,P971
Q8427657,Q4167836,P31
Q7990590,Q30,P17
Q7990590,Q83267,P31
Q7999307,Q4167836,P31
Q7999307,Q41,P971
Q7999307,Q5185303,P301
Q10701604,Q571,P31
Q10701604,Q8261,P136
Q10701604,Q3269367,P50
Q10701604,Q27665,P166
Q10701604,Q34,P495
Q15246368,Q37,P971
Q15246368,Q4167836,P31
Q16184231,Q7999363,P910
Q16184231,Q83267,P279
Q16184231,Q29,P17
Q26157369,Q83267,P279
Q26220679,Q19249232,P971
Q26220679,Q4167836,P31
Q29433393,Q23419257,P971
Q29433393,Q4167836,P31
Q27701437,Q11424,P31
Q27701437,Q3536358,P161
Q27701437,Q3177812,P1040
Q27701437,Q83267,P136
Q27701437,Q19661569,P344
Q27701437,Q18210252,P58
Q27701437,Q7628187,P272
Q27701437,Q18210252,P57
Q27701437,Q47072890,P162
Q27701437,Q22006653,P462
Q27701437,Q5885,P364
Q27701437,Q7628187,P750
Q27701437,Q4765271,P86
Q27701437,Q668,P495
Q2052103,Q571,P31
Q2052103,Q208505,P136
Q2052103,Q1860,P407
Q2052103,Q270648,P50
Q2052103,Q3863261,P155
Q2052103,Q2305629,P179
Q2052103,Q3225575,P156
Q2052103,Q84,P840
Q2052103,Q145,P495
Q2052103,Q898097,P123
Q1796687,Q7949913,P910
Q1796687,Q83267,P279
Q4377519,Q7025500,P910
Q4377519,Q83267,P279
Q4377519,Q408,P17
Q26089581,Q19249393,P971
Q26089581,Q4167836,P31
Q676027,Q83267,P31
Q7075546,Q83267,P31
Q7223882,Q211354,P460
Q7223882,Q83267,P279
Q7223882,Q234535,P1343
Q7999521,Q4167836,P31
Q7999521,Q1045,P971
Q8427416,Q5185315,P301
Q8427416,Q1546,P971
Q8427416,Q4167836,P31
Q26257522,Q16726268,P971
Q26257522,Q4167836,P31
Q184840,Q2041543,P1343
Q184840,Q1758553,P460
Q184840,Q83267,P279
Q184840,Q7498189,P910
Q165950,Q602358,P1343
Q165950,Q83267,P279
Q165950,Q9352089,P3095
Q165950,Q5827774,P910
Q401654,Q750215,P31
Q401654,Q14689110,P276
Q401654,Q30,P17
Q776377,Q83267,P31
Q776377,Q13410289,P276
Q13258642,Q1050,P971
Q13258642,Q4167836,P31
Q11640551,Q83267,P279
Q11640551,Q3316261,P1382
Q16819721,Q4167836,P31
Q16819721,Q8253,P971
Q26204084,Q2874588,P971
Q26204084,Q4167836,P31
Q52635052,Q83267,P279
Q52635052,Q43,P17
Q14850525,Q83267,P31
Q14850525,Q884,P17
Q8427332,Q5185289,P301
Q8427332,Q779,P971
Q8427332,Q4167836,P31
Q8427394,Q1007,P971
Q8427394,Q4167836,P31
Q8427527,Q4167836,P31
Q8427527,Q811,P971
Q5308138,Q83267,P279
Q5023193,Q83267,P31
Q5023193,Q7318,P797
Q5185281,Q7999375,P910
Q5185281,Q83267,P279
Q5185281,Q16,P17
Q7999458,Q4167836,P31
Q7999458,Q733,P971
Q7999458,Q5185367,P301
Q7999506,Q4167836,P31
Q7999506,Q83267,P971
Q7999506,Q5185380,P301
Q30617159,Q5417458,P971
Q30617159,Q4167836,P31
Q30617264,Q239311,P971
Q30617264,Q4167836,P31
Q24702438,Q6422240,P527
Q24702438,Q83267,P279
Q24702438,Q1156248,P1001
Q6614539,Q4167836,P31
Q6614539,Q19360703,P971
Q7075554,Q28813,P279
Q7079040,Q83267,P279
Q7079040,Q8692045,P910
Q8427377,Q4167836,P31
Q8427377,Q191,P971
Q8427377,Q3697172,P301
Q8427483,Q4167836,P31
Q8427483,Q771,P971
Q8427483,Q5185329,P301
Q8427490,Q4167836,P31
Q8427490,Q1581,P971
Q8427490,Q5185337,P301
Q8427517,Q4167836,P31
Q8427517,Q1384,P971
Q8427517,Q5185349,P301
Q4115387,Q83267,P31
Q4115387,Q3481533,P1840
Q4115387,Q43,P17
Q4797280,Q135010,P279
Q4797280,Q83267,P31
Q4797280,Q362,P607
Q10246344,Q5185313,P301
Q10246344,Q1415,P971
Q10246344,Q4167836,P31
Q42866789,Q83267,P31
Q11707043,Q5185333,P301
Q11707043,Q1527,P971
Q11707043,Q4167836,P31
Q47994469,Q1468300,P57
Q47994469,Q506240,P31
Q47994469,Q1180595,P161
Q47994469,Q83267,P136
Q47994469,Q1677164,P50
Q47994469,Q838368,P462
Q47994469,Q9067,P364
Q47994469,Q28,P495
Q151900,Q83267,P279
Q151900,Q1006079,P31
Q151900,Q7336805,P910
Q151900,Q674827,P92
Q1175437,Q6581097,P21
Q1175437,Q1007088,P19
Q1175437,Q5,P31
Q1175437,Q157443,P136
Q1175437,Q84,P20
Q1175437,Q145,P27
Q1175437,Q3282637,P106
Q1175437,Q52984204,P734
Q1175437,Q1860,P1412
Q1175437,Q18057751,P735
Q914841,Q83267,P279
Q8427301,Q921,P971
Q8427301,Q4167836,P31
Q8427359,Q574,P971
Q8427359,Q4167836,P31
Q8427506,Q4167836,P31
Q8427506,Q1227,P971
Q8427506,Q5185345,P301
Q8427648,Q4167836,P31
Q8427648,Q1370,P971
Q8427648,Q5185404,P301
Q8427666,Q458,P971
Q8427666,Q4167836,P31
Q7771908,Q571,P31
Q7771908,Q36279,P136
Q7771908,Q1860,P407
Q7771908,Q923960,P50
Q7771908,Q30,P495
Q7771908,Q3093062,P123
Q7999363,Q4167836,P31
Q7999363,Q29,P971
Q7999363,Q16184231,P301
Q30617220,Q49,P971
Q30617220,Q4167836,P31
Q36034040,Q628511,P971
Q36034040,Q4167836,P31
Q30110004,Q4123613,P57
Q30110004,Q11424,P31
Q30110004,Q4176090,P161
Q30110004,Q83267,P136
Q30110004,Q4123613,P58
Q30110004,Q21642381,P86
Q30110004,Q7737,P364
Q30110004,Q159,P495
Q187436,Q2041543,P1343
Q187436,Q366,P279
Q187436,Q8311154,P910
Q1520311,Q533,P1963
Q1520311,Q83267,P279
Q1520311,Q8900420,P910
Q3509042,Q83267,P279
Q4846665,Q11424,P31
Q4846665,Q93204,P136
Q4846665,Q83267,P921
Q4846665,Q9299,P364
Q4846665,Q366601,P272
Q4846665,Q838261,P495
Q6213320,Q4167836,P31
Q6213320,Q854,P971
Q6213320,Q16980375,P301
Q6406123,Q571,P31
Q6406123,Q213051,P136
Q6406123,Q83267,P921
Q6406123,Q1860,P407
Q6406123,Q47114937,P50
Q6406123,Q21,P495
Q6406123,Q861799,P123
Q6343727,Q4167836,P31
Q6343727,Q739,P971
Q6343727,Q5185287,P301
Q8427287,Q5185275,P301
Q8427287,Q962,P971
Q8427287,Q4167836,P31
Q8427290,Q23635,P971
Q8427290,Q4167836,P31
Q8427294,Q963,P971
Q8427294,Q4167836,P31
Q8427531,Q5185354,P301
Q8427531,Q1454,P971
Q8427531,Q4167836,P31
Q8427669,Q83267,P971
Q8427669,Q4167836,P31
Q5025965,Q571,P31
Q5025965,Q1201472,P136
Q5025965,Q1860,P407
Q5025965,Q21099716,P50
Q5025965,Q1179071,P155
Q5025965,Q145,P495
Q5025965,Q4930284,P123
Q9127097,Q4167836,P31
Q9127097,Q36704,P971
Q47067502,Q6581097,P21
Q47067502,Q47067507,P3373
Q47067502,Q7320,P102
Q47067502,Q83267,P1399
Q47067502,Q183,P27
Q47067502,Q47037697,P1830
Q47067502,Q5,P31
Q47067502,Q15731830,P735
Q47067502,Q43845,P106
Q135010,Q4114391,P1343
Q135010,Q4817637,P279
Q135010,Q15966439,P3095
Q135010,Q7213576,P910
Q896988,Q83267,P279
Q12761956,Q83267,P279
Q10968653,Q83267,P279
Q10968653,Q2657718,P1343
Q10968653,Q9060485,P910
Q10246402,Q4167836,P31
Q10246402,Q1400,P971
Q10246402,Q5185368,P301
Q178844,Q83267,P31
Q178844,Q83267,P279
Q178844,Q678259,P1343
Q178844,Q15176691,P910
Q178844,Q1255957,P1889
Q20924278,Q958,P971
Q20924278,Q4167836,P31
Q16193899,Q6581097,P21
Q16193899,Q881,P19
Q16193899,Q153576,P26
Q16193899,Q83267,P106
Q16193899,Q5,P31
Q27149897,Q16726274,P971
Q27149897,Q4167836,P31
Q30876663,Q48,P971
Q30876663,Q4167836,P31
Q37656845,Q46,P971
Q37656845,Q4167836,P31
Q2785824,Q22445448,P279
Q2853058,Q83267,P279
Q2853058,Q1138524,P1343
Q8427320,Q5185283,P301
Q8427320,Q1011,P971
Q8427320,Q4167836,P31
Q8427365,Q983,P971
Q8427365,Q4167836,P31
Q8427385,Q4167836,P31
Q8427385,Q46,P971
Q8427500,Q5185341,P301
Q8427500,Q1030,P971
Q8427500,Q4167836,P31
Q8427637,Q77,P971
Q8427637,Q4167836,P31
Q6875906,Q83267,P31
Q6875906,Q183,P1001
Q6875906,Q19180675,P1343
Q7075553,Q83267,P31
Q7075553,Q145,P17
Q5707471,Q7366,P31
Q5707471,Q317272,P767
Q5707471,Q1065742,P136
Q5707471,Q16057816,P156
Q5707471,Q1053973,P921
Q5707471,Q51844748,P361
Q5707471,Q17299960,P155
Q5707471,Q317272,P86
Q5707471,Q213787,P1433
Q5707471,Q54860,P264
Q5707471,Q542484,P676
Q5707471,Q22814014,P941
Q5707471,Q2708142,P175
Q30616971,Q46,P971
Q30616971,Q4167836,P31
Q26204083,Q19249071,P971
Q26204083,Q4167836,P31
Q83267,Q82360,include
Q83267,Q310229,include
Q83267,Q37657301,include
Q83267,Q8427497,include
Q83267,Q8427589,include
Q83267,Q6911318,include
Q83267,Q6396026,include
Q83267,Q13562077,include
Q83267,Q3686324,include
Q83267,Q7654058,include
Q83267,Q1975478,include
Q83267,Q5172452,include
Q83267,Q8989733,include
Q83267,Q8427371,include
Q83267,Q8427620,include
Q83267,Q29142,include
Q83267,Q27149893,include
Q83267,Q29639124,include
Q83267,Q13258647,include
Q83267,Q15056789,include
Q83267,Q10658741,include
Q83267,Q27031407,include
Q83267,Q1040751,include
Q83267,Q26251210,include
Q83267,Q27149887,include
Q83267,Q29871236,include
Q83267,Q8427509,include
Q83267,Q8427542,include
Q83267,Q8427662,include
Q83267,Q5701478,include
Q83267,Q6213295,include
Q83267,Q7025500,include
Q83267,Q1636948,include
Q83267,Q3020505,include
Q83267,Q10857344,include
Q83267,Q25448691,include
Q83267,Q11707040,include
Q83267,Q16988817,include
Q83267,Q6478924,include
Q83267,Q8427277,include
Q83267,Q8427293,include
Q83267,Q8427299,include
Q83267,Q8427660,include
Q83267,Q7999577,include
Q83267,Q5088947,include
Q83267,Q12042832,include
Q83267,Q12050047,include
Q83267,Q55753901,include
Q83267,Q43442,include
Q83267,Q46952,include
Q83267,Q8427375,include
Q83267,Q8427440,include
Q83267,Q8427643,include
Q83267,Q8427651,include
Q83267,Q17106712,include
Q83267,Q11707065,include
Q83267,Q28664588,include
Q83267,Q28055289,include
Q83267,Q30617199,include
Q83267,Q29901404,include
Q83267,Q30816530,include
Q83267,Q2571535,include
Q83267,Q3002617,include
Q83267,Q5572964,include
Q83267,Q5168150,include
Q83267,Q29901424,include
Q83267,Q30745081,include
Q83267,Q28153761,include
Q83267,Q20929650,include
Q83267,Q5260820,include
Q83267,Q4796599,include
Q83267,Q525302,include
Q83267,Q382265,include
Q83267,Q7733703,include
Q83267,Q7918620,include
Q83267,Q7999539,include
Q83267,Q8427534,include
Q83267,Q8427544,include
Q83267,Q19961524,include
Q83267,Q6434279,include
Q83267,Q19670376,include
Q83267,Q28399653,include
Q83267,Q24207740,include
Q83267,Q554774,include
Q83267,Q459409,include
Q83267,Q8427267,include
Q83267,Q8427310,include
Q83267,Q8427324,include
